date,fng_value,fng_classification,fng_value-Standarisasi,fng_value-Normalisasi,fng_standardized,fng_encoded,fng_ma7,fng_ma30,fng_change,fng_volatility,sentiment_simple,sentiment_change,day_of_week,day_sin,day_cos,fng_rsi
2019-11-08,42,Fear,-0.1883717455383095,0.4111111111111111,-0.1883717455383095,1.0,51.285714285714285,43.43333333333333,-12.0,4.680252333450119,Bearish,1,4,-0.433883739117558,-0.9009688679024191,62.16216216216216
2019-11-09,38,Fear,-0.3716418775376862,0.3666666666666666,-0.3716418775376862,1.0,49.42857142857143,43.333333333333336,-4.0,6.8764608837481,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,34.69387755102041
2019-11-10,39,Fear,-0.325824344537842,0.3777777777777777,-0.325824344537842,1.0,47.0,43.333333333333336,1.0,7.164728420068468,Bearish,0,6,-0.7818314824680299,0.6234898018587334,38.29787234042553
2019-11-11,40,Fear,-0.2800068115379979,0.3888888888888889,-0.2800068115379979,1.0,45.714285714285715,43.4,1.0,7.543524501502291,Bearish,0,0,0.0,1.0,36.95652173913044
2019-11-12,39,Fear,-0.325824344537842,0.3777777777777777,-0.325824344537842,1.0,43.57142857142857,43.43333333333333,-1.0,6.900655593423795,Bearish,0,1,0.7818314824680298,0.6234898018587336,33.33333333333333
2019-11-13,38,Fear,-0.3716418775376862,0.3666666666666666,-0.3716418775376862,1.0,41.42857142857143,43.46666666666667,-1.0,5.711308748356294,Bearish,0,2,0.9749279121818236,-0.22252093395631434,33.33333333333333
2019-11-14,41,Fear,-0.2341892785381537,0.3999999999999999,-0.2341892785381537,1.0,39.57142857142857,43.53333333333333,3.0,1.5118578920380847,Bearish,0,3,0.43388373911755823,-0.900968867902419,40.0
2019-11-15,38,Fear,-0.3716418775376862,0.3666666666666666,-0.3716418775376862,1.0,39.0,43.46666666666667,-3.0,1.154700538380794,Bearish,0,4,-0.433883739117558,-0.9009688679024191,38.29787234042553
2019-11-16,41,Fear,-0.2341892785381537,0.3999999999999999,-0.2341892785381537,1.0,39.42857142857143,43.5,3.0,1.2724180205621016,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,39.583333333333336
2019-11-17,38,Fear,-0.3716418775376862,0.3666666666666666,-0.3716418775376862,1.0,39.285714285714285,43.43333333333333,-3.0,1.3801311186859972,Bearish,0,6,-0.7818314824680299,0.6234898018587334,30.434782608695656
2019-11-18,38,Fear,-0.3716418775376862,0.3666666666666666,-0.3716418775376862,1.0,39.0,43.333333333333336,0.0,1.4142135623743526,Bearish,0,0,0.0,1.0,35.8974358974359
2019-11-19,32,Fear,-0.6465470755367514,0.3,-0.6465470755367514,1.0,38.0,43.166666666666664,-6.0,3.000000000000593,Bearish,0,1,0.7818314824680298,0.6234898018587336,22.5
2019-11-20,32,Fear,-0.6465470755367514,0.3,-0.6465470755367514,1.0,37.142857142857146,43.0,0.0,3.760699023168525,Bearish,0,2,0.9749279121818236,-0.22252093395631434,23.07692307692308
2019-11-21,30,Fear,-0.7381821415364397,0.2777777777777778,-0.7381821415364397,1.0,35.57142857142857,42.7,-2.0,4.157609203101927,Bearish,0,3,0.43388373911755823,-0.900968867902419,20.0
2019-11-22,20,Extreme Fear,-1.1963574715348817,0.1666666666666666,-1.1963574715348817,0.0,33.0,42.266666666666666,-10.0,7.000000000000254,Bearish,1,4,-0.433883739117558,-0.9009688679024191,21.05263157894737
2019-11-23,23,Extreme Fear,-1.058904872535349,0.2,-1.058904872535349,0.0,30.428571428571427,42.36666666666667,3.0,6.87646088374811,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,29.729729729729726
2019-11-24,21,Extreme Fear,-1.1505399385350374,0.1777777777777777,-1.1505399385350374,0.0,28.0,42.266666666666666,-2.0,6.757711644238028,Bearish,0,6,-0.7818314824680299,0.6234898018587334,26.31578947368422
2019-11-25,17,Extreme Fear,-1.333810070534414,0.1333333333333333,-1.333810070534414,0.0,25.0,41.06666666666667,-4.0,6.218252702059496,Bearish,0,0,0.0,1.0,21.951219512195124
2019-11-26,21,Extreme Fear,-1.1505399385350374,0.1777777777777777,-1.1505399385350374,0.0,23.428571428571427,40.1,4.0,5.503245795502672,Bearish,0,1,0.7818314824680298,0.6234898018587336,29.545454545454547
2019-11-27,20,Extreme Fear,-1.1963574715348817,0.1666666666666666,-1.1963574715348817,0.0,21.714285714285715,39.03333333333333,-1.0,4.0708019567932965,Bearish,0,2,0.9749279121818236,-0.22252093395631434,29.545454545454547
2019-11-28,32,Fear,-0.6465470755367514,0.3,-0.6465470755367514,1.0,22.0,38.3,12.0,4.760952285695606,Bearish,1,3,0.43388373911755823,-0.900968867902419,41.50943396226415
2019-11-29,31,Fear,-0.6923646085365955,0.2888888888888888,-0.6923646085365955,1.0,23.571428571428573,37.56666666666667,-1.0,5.711308748356297,Bearish,0,4,-0.433883739117558,-0.9009688679024191,43.13725490196078
2019-11-30,38,Fear,-0.3716418775376862,0.3666666666666666,-0.3716418775376862,1.0,25.714285714285715,37.166666666666664,7.0,7.8679579246946565,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,47.27272727272727
2019-12-01,25,Extreme Fear,-0.9672698065356606,0.2222222222222222,-0.9672698065356606,0.0,26.285714285714285,36.36666666666667,-13.0,7.609517849690968,Bearish,1,6,-0.7818314824680299,0.6234898018587334,40.0
2019-12-02,28,Fear,-0.8298172075361281,0.2555555555555555,-0.8298172075361281,1.0,27.857142857142858,35.6,3.0,6.414269805898462,Bearish,1,0,0.0,1.0,42.64705882352941
2019-12-03,28,Fear,-0.8298172075361281,0.2555555555555555,-0.8298172075361281,1.0,28.857142857142858,34.666666666666664,0.0,5.669467095138721,Bearish,0,1,0.7818314824680298,0.6234898018587336,46.7741935483871
2019-12-04,24,Extreme Fear,-1.013087339535505,0.2111111111111111,-1.013087339535505,0.0,29.428571428571427,33.833333333333336,-4.0,4.7559486560570825,Bearish,1,2,0.9749279121818236,-0.22252093395631434,43.93939393939394
